Subject,Stat_Eff_AUC,Stat_SWP_AUC,Stat_Clust_AUC,Stat_Stre_AUC,Stat_Betw_AUC,Stat_Part_AUC,Dyn_EffVar_AUC,Dyn_MeanBOLD_Var,Dyn_MeanEdge_Var
Subj_17,-0.9352273107702764,0.4616996145263043,-1.134697746239889,-0.8373127946999072,0.42708442358363163,-0.8158153546101924,-0.964029613121329,-1.355782647864223,-1.4027718276621226
Subj_18,-0.5542540987425252,0.4440648798239015,0.3297455968542677,-0.4764540652479547,0.18947641574894772,0.6570271529518085,-0.5440056824965563,-1.317901784749368,-0.5751394712870852
Subj_19,-0.907610786815729,1.2712406122794506,-1.0568012614026419,-0.9808887112715454,0.9161665156308926,-0.12502395048437945,-1.1158486504915919,0.09862287748069008,-0.8538846241089173
Subj_20,-0.737442753310401,0.6717832536086222,-0.6040018747960135,-0.7807976092673728,0.4046025327573467,-0.38014019709912333,-0.4663677152309233,-0.030661642396489257,-0.5841152033099059
Subj_21,0.0855710052902342,0.19837192065260467,0.36534763803150233,0.07906601470531596,-1.2363062533599203,0.6814031955352616,-0.1948517716782652,1.0652851667084862,-0.3003660145309581
Subj_22,-0.9288598735189958,0.4076419857193694,-0.4941239743566513,-0.9154635694834532,0.684347258128726,1.0020700849198085,-1.129395494772506,-0.940298329968404,-0.9424313281674502
Subj_23,0.5144435640734872,-1.6121966968850738,0.9389358567037154,0.8370967605267854,0.13239664502831977,0.0009662510272007989,0.7059062444446547,-0.046490502077311584,0.27653241312849647
Subj_24,0.01434807685213756,-0.00192728451761288,-0.23604975297895156,0.010759798611517163,-1.0023330422456576,-0.6587421287471095,0.6899133585517032,0.6954341051947339,0.8017673660773916
Subj_25,-0.15807145510249326,0.4921022978854988,-0.4140308149003751,-0.2998322941586013,0.04798858785418365,0.586767249274758,-0.01716641757382368,-0.11940320264611902,-0.17739129791960376
Subj_26,-1.3076803762818965,1.2097549631047981,-1.1866079124209745,-1.3688198291321,0.9479373314093535,-0.39897242732876426,-1.2922493587526322,-0.5809791760412277,-1.221216978042353
